Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
144,0,328,scip_knapsack,3,-64258582865,3600.052902,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
139,0,328,scip_knapsack,4,-64258582288,3600.030268,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
142,0,329,scip_knapsack,0,-62253064321,2058.242367,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
149,0,329,scip_knapsack,1,-62253064321,1966.723358,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
148,0,329,scip_knapsack,2,-62253064321,1229.906297,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
152,0,329,scip_knapsack,3,-62253064321,917.497421,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
147,0,329,scip_knapsack,4,-62253064321,1355.516307,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
153,0,330,scip_knapsack,0,-64425369836,148.512631,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
151,0,330,scip_knapsack,1,-64425369836,145.484799,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
150,0,330,scip_knapsack,2,-64425369836,158.11196,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
146,0,330,scip_knapsack,3,-64425369836,153.351646,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
163,0,330,scip_knapsack,4,-64425369836,155.058523,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
158,0,331,scip_knapsack,0,-62598941990,281.79568,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
159,0,331,scip_knapsack,1,-62598941990,316.568976,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
156,0,331,scip_knapsack,2,-62598941990,517.449902,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
157,0,331,scip_knapsack,3,-62598941990,328.93855,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
160,0,331,scip_knapsack,4,-62598941990,364.461922,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
161,0,332,scip_knapsack,0,-67859602001,3600.043156,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
164,0,332,scip_knapsack,1,-67859602002,3600.151937,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
155,0,332,scip_knapsack,2,-67859602257,3600.125859,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
165,0,332,scip_knapsack,3,-67859602001,3600.007607,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
154,0,332,scip_knapsack,4,-67859602002,3600.021234,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
166,0,333,scip_knapsack,0,-63137069212,3600.007152,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
162,0,333,scip_knapsack,1,-63137069251,3600.046334,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
173,0,333,scip_knapsack,2,-63137069251,3600.034751,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
174,0,333,scip_knapsack,3,-63137069251,3600.039601,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
171,0,333,scip_knapsack,4,-63137069251,3600.040296,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
172,0,334,scip_knapsack,0,-63776233494,3186.053172,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
168,0,334,scip_knapsack,1,-63776233494,3600.01795,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
175,0,334,scip_knapsack,2,-63776233494,3600.037195,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
170,0,334,scip_knapsack,3,-63776233494,3600.048012,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
169,0,334,scip_knapsack,4,-63776233273,3600.072273,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
167,0,335,scip_knapsack,0,-64723520011,3600.023155,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
177,0,335,scip_knapsack,1,-64723520011,3600.003216,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
176,0,335,scip_knapsack,2,-64723520011,3600.142898,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
178,0,335,scip_knapsack,3,-64723520011,2315.495048,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
180,0,335,scip_knapsack,4,-64723520011,2053.002113,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
181,0,336,scip_knapsack,0,-68134171641,3600.015683,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
182,0,336,scip_knapsack,1,-68134171641,3600.023557,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
179,0,336,scip_knapsack,2,-68134171641,3600.014271,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
183,0,336,scip_knapsack,3,-68134171641,3600.013452,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
184,0,336,scip_knapsack,4,-68134171641,3600.014253,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
185,0,337,scip_knapsack,0,-64405351866,3600.01565,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
186,0,337,scip_knapsack,1,-64405351870,3600.025366,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
